,가격등록일자,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명,당일최저가격,당일최대가격,가격등록년도
8628,2009-06-11,무,봄,1962.0,무농약,1,개,1500,2380,2009
8629,2009-06-11,당근,무세척,4873.0,유기농,1,kg,4160,6500,2009
8630,2009-06-11,당근,무세척,4427.0,무농약,1,kg,2750,7200,2009
8631,2009-06-11,풋고추,풋고추,1348.0,유기농,100,g,1120,980,2009
8632,2009-06-11,풋고추,풋고추,1077.0,무농약,100,g,1120,990,2009
8633,2009-06-11,풋고추,꽈리고추,1518.0,유기농,100,g,1320,1850,2009
8634,2009-06-11,풋고추,꽈리고추,1950.0,무농약,100,g,1950,1950,2009
8635,2009-06-11,양파,양파,3432.0,유기농,1,kg,2480,4500,2009
8636,2009-06-11,양파,양파,2986.0,무농약,1,kg,1990,4600,2009
8637,2009-06-11,파,대파,7230.0,유기농,1,kg,5600,9900,2009
8638,2009-06-11,파,대파,5417.0,무농약,1,kg,3960,8330,2009
8639,2009-06-11,파,쪽파,4900.0,무농약,1,kg,4900,4900,2009
8640,2009-06-11,미나리,미나리,15200.0,유기농,1,kg,15200,15200,2009
8641,2009-06-11,미나리,미나리,12820.0,무농약,1,kg,12400,9500,2009
8642,2009-06-11,깻잎,깻잎,3187.0,유기농,100,g,2475,3935,2009
8643,2009-06-11,깻잎,깻잎,2937.0,무농약,100,g,2450,3225,2009
8644,2009-06-11,피망,청,1385.0,유기농,100,g,1040,1640,2009
8645,2009-06-11,파프리카,파프리카,3575.0,유기농,200,g,3180,3980,2009
8646,2009-06-11,파프리카,파프리카,3516.0,무농약,200,g,2680,4200,2009
8647,2009-06-11,팽이버섯,팽이버섯,360.0,유기농,150,g,360,360,2009
8648,2009-06-11,팽이버섯,팽이버섯,571.0,무농약,150,g,1320,789,2009
8649,2009-06-11,사과,후지,16374.0,저농약,10,개,12960,22000,2009
8650,2009-06-11,배,신고,29242.0,저농약,10,개,26530,35800,2009
8651,2009-06-11,방울토마토,국산,6976.0,유기농,1,kg,5560,7960,2009
8652,2009-06-11,방울토마토,국산,5719.0,무농약,1,kg,4960,7500,2009
8653,2009-06-18,쌀,일반계,42350.0,유기농,10,kg,36000,44500,2009
8654,2009-06-18,쌀,일반계,33097.0,무농약,10,kg,27500,39000,2009
8655,2009-06-18,쌀,일반계,28000.0,저농약,10,kg,28000,28000,2009
8656,2009-06-18,고구마,밤,5540.0,유기농,1,kg,4980,6100,2009
8657,2009-06-18,고구마,밤,5454.0,무농약,1,kg,4690,6830,2009
8658,2009-06-18,감자,수미,481.0,유기농,100,g,398,618,2009
8659,2009-06-18,감자,수미,328.0,무농약,100,g,168,475,2009
8660,2009-06-18,배추,봄,4280.0,유기농,1,포기,4280,4280,2009
8661,2009-06-18,배추,봄,3000.0,무농약,1,포기,3000,3000,2009
8662,2009-06-18,양배추,양배추,3893.0,유기농,1,포기,1480,5400,2009
8663,2009-06-18,양배추,양배추,3528.0,무농약,1,포기,1980,5000,2009
8664,2009-06-18,시금치,시금치,7250.0,유기농,1,kg,4800,9300,2009
8665,2009-06-18,시금치,시금치,9740.0,무농약,1,kg,12400,8900,2009
8666,2009-06-18,상추,적,1029.0,유기농,100,g,1120,920,2009
8667,2009-06-18,상추,적,1075.0,무농약,100,g,1050,920,2009
8668,2009-06-18,상추,청,1177.0,유기농,100,g,1180,990,2009
8669,2009-06-18,상추,청,1448.0,무농약,100,g,1280,1680,2009
8670,2009-06-18,참외,참외,14000.0,유기농,10,개,14000,14000,2009
8671,2009-06-18,참외,참외,13275.0,무농약,10,개,12450,14100,2009
8672,2009-06-18,참외,참외,12673.0,저농약,10,개,11630,9160,2009
8673,2009-06-18,오이,가시계통,10133.0,유기농,10,개,10000,7900,2009
8674,2009-06-18,오이,가시계통,9975.0,무농약,10,개,14500,9400,2009
8675,2009-06-18,오이,다다기계통,7530.0,유기농,10,개,4950,9900,2009
8676,2009-06-18,오이,다다기계통,8022.0,무농약,10,개,6400,9900,2009
8677,2009-06-18,오이,취청,9400.0,무농약,10,개,9400,9400,2009
8678,2009-06-18,호박,애호박,1447.0,유기농,1,개,1480,980,2009
8679,2009-06-18,호박,애호박,1602.0,무농약,1,개,1380,980,2009
8680,2009-06-18,토마토,토마토,4807.0,유기농,1,kg,2900,6980,2009
8681,2009-06-18,토마토,토마토,3860.0,무농약,1,kg,2980,5600,2009
8682,2009-06-18,토마토,토마토,1980.0,저농약,1,kg,1980,1980,2009
8683,2009-06-18,무,봄,1733.0,유기농,1,개,1280,1980,2009
8684,2009-06-18,무,봄,2015.0,무농약,1,개,1580,2380,2009
8685,2009-06-18,당근,무세척,4944.0,유기농,1,kg,4160,6500,2009
8686,2009-06-18,당근,무세척,4546.0,무농약,1,kg,2750,6800,2009
8687,2009-06-18,풋고추,풋고추,1336.0,유기농,100,g,1120,980,2009
8688,2009-06-18,풋고추,풋고추,1214.0,무농약,100,g,1187,990,2009
8689,2009-06-18,풋고추,꽈리고추,1518.0,유기농,100,g,1320,1850,2009
8690,2009-06-18,풋고추,꽈리고추,2100.0,무농약,100,g,2100,2100,2009
8691,2009-06-18,양파,양파,3298.0,유기농,1,kg,1980,4500,2009
8692,2009-06-18,양파,양파,2658.0,무농약,1,kg,1540,4600,2009
8693,2009-06-18,파,대파,7230.0,유기농,1,kg,5600,9900,2009
8694,2009-06-18,파,대파,5438.0,무농약,1,kg,3960,8330,2009
8695,2009-06-18,파,쪽파,4900.0,무농약,1,kg,4900,4900,2009
8696,2009-06-18,미나리,미나리,13355.0,무농약,1,kg,11900,9500,2009
8697,2009-06-18,깻잎,깻잎,3041.0,유기농,100,g,2200,3935,2009
8698,2009-06-18,깻잎,깻잎,2606.0,무농약,100,g,2200,3880,2009
8699,2009-06-18,피망,청,1398.0,유기농,100,g,1140,1635,2009
8700,2009-06-18,피망,청,714.0,무농약,100,g,714,714,2009
8701,2009-06-18,파프리카,파프리카,3575.0,유기농,200,g,3180,3980,2009
8702,2009-06-18,파프리카,파프리카,3393.0,무농약,200,g,2680,4280,2009
8703,2009-06-18,팽이버섯,팽이버섯,580.0,무농약,150,g,1320,789,2009
8704,2009-06-18,사과,후지,16753.0,저농약,10,개,13700,22000,2009
8705,2009-06-18,배,신고,30645.0,저농약,10,개,26530,32670,2009
8706,2009-06-18,방울토마토,국산,6620.0,유기농,1,kg,3360,7960,2009
8707,2009-06-18,방울토마토,국산,5428.0,무농약,1,kg,3960,7500,2009
8708,2009-06-25,쌀,일반계,42170.0,유기농,10,kg,36000,44000,2009
8709,2009-06-25,쌀,일반계,33109.0,무농약,10,kg,27500,39000,2009
8710,2009-06-25,쌀,일반계,28000.0,저농약,10,kg,28000,28000,2009
8711,2009-06-25,고구마,밤,5770.0,유기농,1,kg,4980,6230,2009
8712,2009-06-25,고구마,밤,5157.0,무농약,1,kg,4690,5800,2009
8713,2009-06-25,감자,수미,418.0,유기농,100,g,398,447,2009
8714,2009-06-25,감자,수미,382.0,무농약,100,g,298,475,2009
8715,2009-06-25,배추,봄,3630.0,유기농,1,포기,2980,4280,2009
8716,2009-06-25,배추,봄,2740.0,무농약,1,포기,2480,3000,2009
8717,2009-06-25,양배추,양배추,4185.0,유기농,1,포기,2360,5500,2009
8718,2009-06-25,양배추,양배추,3490.0,무농약,1,포기,2400,5300,2009
8719,2009-06-25,시금치,시금치,7250.0,유기농,1,kg,4800,9300,2009
8720,2009-06-25,시금치,시금치,8484.0,무농약,1,kg,12400,8900,2009
8721,2009-06-25,상추,적,1028.0,유기농,100,g,1080,920,2009
8722,2009-06-25,상추,적,1008.0,무농약,100,g,1066,920,2009
8723,2009-06-25,상추,청,1163.0,유기농,100,g,1080,990,2009
8724,2009-06-25,상추,청,1448.0,무농약,100,g,1280,1680,2009
8725,2009-06-25,참외,참외,16800.0,유기농,10,개,16800,16800,2009
8726,2009-06-25,참외,참외,11625.0,무농약,10,개,13300,9950,2009
8727,2009-06-25,참외,참외,12849.0,저농약,10,개,12450,9980,2009
8728,2009-06-25,오이,가시계통,10200.0,유기농,10,개,12500,7900,2009
8729,2009-06-25,오이,가시계통,9980.0,무농약,10,개,10000,9400,2009
8730,2009-06-25,오이,다다기계통,7514.0,유기농,10,개,6400,8400,2009
8731,2009-06-25,오이,다다기계통,7168.0,무농약,10,개,4950,9900,2009
8732,2009-06-25,호박,애호박,1613.0,유기농,1,개,1480,1880,2009
8733,2009-06-25,호박,애호박,1719.0,무농약,1,개,1480,990,2009
8734,2009-06-25,토마토,토마토,4642.0,유기농,1,kg,1900,6980,2009
8735,2009-06-25,토마토,토마토,4027.0,무농약,1,kg,3050,5600,2009
8736,2009-06-25,토마토,토마토,1980.0,저농약,1,kg,1980,1980,2009
8737,2009-06-25,무,봄,1783.0,유기농,1,개,1280,1980,2009
8738,2009-06-25,무,봄,1987.0,무농약,1,개,1580,2380,2009
8739,2009-06-25,당근,무세척,4985.0,유기농,1,kg,4160,6500,2009
8740,2009-06-25,당근,무세척,4657.0,무농약,1,kg,2980,6800,2009
8741,2009-06-25,풋고추,풋고추,1292.0,유기농,100,g,1120,980,2009
8742,2009-06-25,풋고추,풋고추,1173.0,무농약,100,g,1187,850,2009
8743,2009-06-25,풋고추,꽈리고추,1546.0,유기농,100,g,1320,1850,2009
8744,2009-06-25,풋고추,꽈리고추,1735.0,무농약,100,g,1520,1950,2009
8745,2009-06-25,양파,양파,3172.0,유기농,1,kg,1480,4500,2009
8746,2009-06-25,양파,양파,2573.0,무농약,1,kg,1540,4600,2009
8747,2009-06-25,파,대파,6877.0,유기농,1,kg,2760,9900,2009
8748,2009-06-25,파,대파,5175.0,무농약,1,kg,3960,6500,2009
8749,2009-06-25,파,쪽파,4900.0,무농약,1,kg,4900,4900,2009
8750,2009-06-25,미나리,미나리,13272.0,무농약,1,kg,11900,9500,2009
8751,2009-06-25,깻잎,깻잎,3261.0,유기농,100,g,2500,3935,2009
8752,2009-06-25,깻잎,깻잎,2640.0,무농약,100,g,2300,2950,2009
8753,2009-06-25,피망,청,1356.0,유기농,100,g,1140,1635,2009
8754,2009-06-25,피망,청,1140.0,무농약,100,g,1140,1140,2009
8755,2009-06-25,파프리카,파프리카,3510.0,유기농,200,g,3300,3980,2009
8756,2009-06-25,파프리카,파프리카,3483.0,무농약,200,g,2680,4280,2009
8757,2009-06-25,팽이버섯,팽이버섯,670.0,무농약,150,g,1320,789,2009
8758,2009-06-25,사과,후지,17035.0,저농약,10,개,13700,22000,2009
8759,2009-06-25,배,신고,30993.0,저농약,10,개,29300,32670,2009
8760,2009-06-25,포도,캠벨얼리,16400.0,저농약,1,kg,16400,16400,2009
8761,2009-06-25,방울토마토,국산,6828.0,유기농,1,kg,3360,8960,2009
8762,2009-06-25,방울토마토,국산,5351.0,무농약,1,kg,3960,7500,2009
8763,2009-07-02,쌀,일반계,42170.0,유기농,10,kg,36000,44000,2009
8764,2009-07-02,쌀,일반계,32785.0,무농약,10,kg,27500,39000,2009
8765,2009-07-02,쌀,일반계,24900.0,저농약,10,kg,24900,24900,2009
8766,2009-07-02,고구마,밤,5770.0,유기농,1,kg,4980,6230,2009
8767,2009-07-02,고구마,밤,5390.0,무농약,1,kg,4980,5800,2009
8768,2009-07-02,감자,수미,308.0,유기농,100,g,197,447,2009
8769,2009-07-02,감자,수미,333.0,무농약,100,g,268,475,2009
8770,2009-07-02,배추,봄,3630.0,유기농,1,포기,2980,4280,2009
8771,2009-07-02,배추,봄,3000.0,무농약,1,포기,3000,3000,2009
8772,2009-07-02,양배추,양배추,4110.0,유기농,1,포기,2360,5400,2009
8773,2009-07-02,양배추,양배추,3461.0,무농약,1,포기,2400,4600,2009
8774,2009-07-02,시금치,시금치,7250.0,유기농,1,kg,4800,9300,2009
8775,2009-07-02,시금치,시금치,8484.0,무농약,1,kg,12400,8900,2009
8776,2009-07-02,상추,적,980.0,유기농,100,g,1180,920,2009
8777,2009-07-02,상추,적,1075.0,무농약,100,g,1050,920,2009
8778,2009-07-02,상추,청,1191.0,유기농,100,g,1180,990,2009
8779,2009-07-02,상추,청,1259.0,무농약,100,g,1200,853,2009
8780,2009-07-02,참외,참외,16800.0,유기농,10,개,16800,16800,2009
8781,2009-07-02,참외,참외,10165.0,무농약,10,개,11630,8700,2009
8782,2009-07-02,참외,참외,12463.0,저농약,10,개,14950,9980,2009
8783,2009-07-02,오이,가시계통,10200.0,유기농,10,개,12500,7900,2009
8784,2009-07-02,오이,가시계통,7942.0,무농약,10,개,10000,9000,2009
8785,2009-07-02,오이,다다기계통,7293.0,유기농,10,개,6400,8270,2009
8786,2009-07-02,오이,다다기계통,7308.0,무농약,10,개,6400,9900,2009
8787,2009-07-02,오이,취청,7950.0,무농약,10,개,6600,9400,2009
8788,2009-07-02,호박,애호박,1325.0,유기농,1,개,1480,970,2009
8789,2009-07-02,호박,애호박,1609.0,무농약,1,개,1200,750,2009
8790,2009-07-02,토마토,토마토,4973.0,유기농,1,kg,2900,6980,2009
8791,2009-07-02,토마토,토마토,3378.0,무농약,1,kg,2900,4980,2009
8792,2009-07-02,토마토,토마토,3490.0,저농약,1,kg,2980,4000,2009
8793,2009-07-02,무,봄,1883.0,유기농,1,개,1280,2480,2009
8794,2009-07-02,무,봄,1942.0,무농약,1,개,1300,2380,2009
8795,2009-07-02,당근,무세척,4693.0,유기농,1,kg,3200,6500,2009
8796,2009-07-02,당근,무세척,4316.0,무농약,1,kg,3200,6800,2009
8797,2009-07-02,풋고추,풋고추,1163.0,유기농,100,g,1180,980,2009
8798,2009-07-02,풋고추,풋고추,1128.0,무농약,100,g,1187,670,2009
8799,2009-07-02,풋고추,꽈리고추,1485.0,유기농,100,g,1320,1650,2009
8800,2009-07-02,풋고추,꽈리고추,1530.0,무농약,100,g,1320,1950,2009
8801,2009-07-02,양파,양파,2803.0,유기농,1,kg,1480,4500,2009
8802,2009-07-02,양파,양파,2497.0,무농약,1,kg,1540,3280,2009
8803,2009-07-02,파,대파,6318.0,유기농,1,kg,2760,9900,2009
8804,2009-07-02,파,대파,5026.0,무농약,1,kg,3960,6500,2009
8805,2009-07-02,파,쪽파,4900.0,무농약,1,kg,4900,4900,2009
8806,2009-07-02,미나리,미나리,11272.0,무농약,1,kg,11900,9500,2009
8807,2009-07-02,깻잎,깻잎,3140.0,유기농,100,g,2500,3935,2009
8808,2009-07-02,깻잎,깻잎,2890.0,무농약,100,g,2300,3880,2009
8809,2009-07-02,피망,청,1381.0,유기농,100,g,1200,1550,2009
8810,2009-07-02,파프리카,파프리카,3675.0,유기농,200,g,3320,3980,2009
8811,2009-07-02,파프리카,파프리카,3411.0,무농약,200,g,2680,4276,2009
8812,2009-07-02,팽이버섯,팽이버섯,566.0,무농약,150,g,1320,789,2009
8813,2009-07-02,사과,후지,17984.0,저농약,10,개,13960,22000,2009
8814,2009-07-02,배,신고,30993.0,저농약,10,개,29300,32670,2009
8815,2009-07-02,포도,캠벨얼리,16400.0,저농약,1,kg,16400,16400,2009
8816,2009-07-02,방울토마토,국산,6538.0,유기농,1,kg,3360,8960,2009
8817,2009-07-02,방울토마토,국산,5103.0,무농약,1,kg,3960,7500,2009
8818,2009-07-09,쌀,일반계,42170.0,유기농,10,kg,36000,44000,2009
8819,2009-07-09,쌀,일반계,33353.0,무농약,10,kg,27500,39000,2009
8820,2009-07-09,쌀,일반계,29000.0,저농약,10,kg,29000,29000,2009
8821,2009-07-09,고구마,밤,5770.0,유기농,1,kg,4980,6230,2009
8822,2009-07-09,고구마,밤,5390.0,무농약,1,kg,4980,5800,2009
8823,2009-07-09,감자,수미,293.0,유기농,100,g,197,398,2009
8824,2009-07-09,감자,수미,328.0,무농약,100,g,239,475,2009
8825,2009-07-09,배추,봄,4280.0,유기농,1,포기,4280,4280,2009
8826,2009-07-09,양배추,양배추,4120.0,유기농,1,포기,2400,5400,2009
8827,2009-07-09,양배추,양배추,3396.0,무농약,1,포기,2680,4600,2009
8828,2009-07-09,시금치,시금치,7171.0,유기농,1,kg,5800,9300,2009
8829,2009-07-09,시금치,시금치,9740.0,무농약,1,kg,12400,8900,2009
8830,2009-07-09,상추,적,1046.0,유기농,100,g,1180,920,2009
8831,2009-07-09,상추,적,1007.0,무농약,100,g,1050,920,2009
8832,2009-07-09,상추,청,1146.0,유기농,100,g,1180,880,2009
8833,2009-07-09,상추,청,1273.0,무농약,100,g,1280,853,2009
8834,2009-07-09,참외,참외,16800.0,유기농,10,개,16800,16800,2009
8835,2009-07-09,참외,참외,9335.0,무농약,10,개,8720,9950,2009
8836,2009-07-09,참외,참외,12363.0,저농약,10,개,13800,9950,2009
8837,2009-07-09,오이,가시계통,10200.0,유기농,10,개,12500,7900,2009
8838,2009-07-09,오이,가시계통,9100.0,무농약,10,개,10000,9900,2009
8839,2009-07-09,오이,다다기계통,5960.0,유기농,10,개,4270,7900,2009
8840,2009-07-09,오이,다다기계통,6350.0,무농약,10,개,4260,9900,2009
8841,2009-07-09,오이,취청,9500.0,무농약,10,개,9400,9600,2009
8842,2009-07-09,호박,애호박,1547.0,유기농,1,개,1280,1880,2009
8843,2009-07-09,호박,애호박,1655.0,무농약,1,개,1480,990,2009
8844,2009-07-09,토마토,토마토,4472.0,유기농,1,kg,1980,6850,2009
8845,2009-07-09,토마토,토마토,3565.0,무농약,1,kg,2980,4980,2009
8846,2009-07-09,토마토,토마토,3490.0,저농약,1,kg,2980,4000,2009
8847,2009-07-09,무,봄,1883.0,유기농,1,개,1280,2480,2009
8848,2009-07-09,무,봄,1956.0,무농약,1,개,1400,2380,2009
8849,2009-07-09,당근,무세척,4718.0,유기농,1,kg,2560,6500,2009
8850,2009-07-09,당근,무세척,3901.0,무농약,1,kg,2560,6800,2009
8851,2009-07-09,풋고추,풋고추,1162.0,유기농,100,g,1180,980,2009
8852,2009-07-09,풋고추,풋고추,1128.0,무농약,100,g,1187,670,2009
8853,2009-07-09,풋고추,꽈리고추,1541.0,유기농,100,g,1320,2280,2009
8854,2009-07-09,풋고추,꽈리고추,1530.0,무농약,100,g,1320,1950,2009
8855,2009-07-09,양파,양파,2960.0,유기농,1,kg,1480,4500,2009
8856,2009-07-09,양파,양파,2087.0,무농약,1,kg,1220,890,2009
8857,2009-07-09,파,대파,6091.0,유기농,1,kg,2760,9900,2009
8858,2009-07-09,파,대파,5026.0,무농약,1,kg,3960,6500,2009
8859,2009-07-09,파,쪽파,4900.0,무농약,1,kg,4900,4900,2009
8860,2009-07-09,미나리,미나리,12438.0,무농약,1,kg,11900,9500,2009
8861,2009-07-09,깻잎,깻잎,3228.0,유기농,100,g,2500,3935,2009
8862,2009-07-09,깻잎,깻잎,2890.0,무농약,100,g,2300,3880,2009
8863,2009-07-09,피망,청,1381.0,유기농,100,g,1200,1550,2009
8864,2009-07-09,파프리카,파프리카,3675.0,유기농,200,g,3320,3980,2009
8865,2009-07-09,파프리카,파프리카,3411.0,무농약,200,g,2680,4276,2009
8866,2009-07-09,팽이버섯,팽이버섯,584.0,무농약,150,g,1320,789,2009
8867,2009-07-09,사과,후지,17705.0,저농약,10,개,13960,22000,2009
8868,2009-07-09,배,신고,32720.0,저농약,10,개,29500,39660,2009
8869,2009-07-09,포도,캠벨얼리,12000.0,저농약,1,kg,12000,12000,2009
8870,2009-07-09,방울토마토,국산,6520.0,유기농,1,kg,2580,8960,2009
8871,2009-07-09,방울토마토,국산,5583.0,무농약,1,kg,3960,7500,2009
8872,2009-07-16,쌀,일반계,41975.0,유기농,10,kg,36000,44000,2009
8873,2009-07-16,쌀,일반계,33572.0,무농약,10,kg,29800,39000,2009
8874,2009-07-16,쌀,일반계,28500.0,저농약,10,kg,28500,28500,2009
8875,2009-07-16,고구마,밤,5540.0,유기농,1,kg,4980,6100,2009
8876,2009-07-16,고구마,밤,5390.0,무농약,1,kg,4980,5800,2009
8877,2009-07-16,감자,수미,336.0,유기농,100,g,197,398,2009
8878,2009-07-16,감자,수미,300.0,무농약,100,g,285,388,2009
8879,2009-07-16,배추,봄,3480.0,유기농,1,포기,3480,3480,2009
8880,2009-07-16,배추,봄,2640.0,무농약,1,포기,2280,3000,2009
8881,2009-07-16,양배추,양배추,3972.0,유기농,1,포기,2400,5400,2009
8882,2009-07-16,양배추,양배추,3300.0,무농약,1,포기,2680,4000,2009
8883,2009-07-16,시금치,시금치,7100.0,유기농,1,kg,5800,9300,2009
8884,2009-07-16,시금치,시금치,9573.0,무농약,1,kg,12400,8400,2009
8885,2009-07-16,상추,적,1130.0,유기농,100,g,1040,980,2009
8886,2009-07-16,상추,적,1092.0,무농약,100,g,1050,920,2009
8887,2009-07-16,상추,청,1243.0,유기농,100,g,1050,980,2009
8888,2009-07-16,상추,청,1279.0,무농약,100,g,1200,853,2009
8889,2009-07-16,참외,참외,16800.0,유기농,10,개,16800,16800,2009
8890,2009-07-16,참외,참외,9335.0,무농약,10,개,8720,9950,2009
8891,2009-07-16,참외,참외,12648.0,저농약,10,개,13260,7960,2009
8892,2009-07-16,오이,가시계통,10200.0,유기농,10,개,12500,7900,2009
8893,2009-07-16,오이,가시계통,8354.0,무농약,10,개,6600,9900,2009
8894,2009-07-16,오이,다다기계통,7480.0,유기농,10,개,7270,7900,2009
8895,2009-07-16,오이,다다기계통,6867.0,무농약,10,개,4270,9900,2009
8896,2009-07-16,오이,취청,9900.0,무농약,10,개,9900,9900,2009
8897,2009-07-16,호박,애호박,1547.0,유기농,1,개,1280,1880,2009
8898,2009-07-16,호박,애호박,1625.0,무농약,1,개,1200,990,2009
8899,2009-07-16,토마토,토마토,4458.0,유기농,1,kg,2900,6850,2009
8900,2009-07-16,토마토,토마토,3565.0,무농약,1,kg,2980,4980,2009
8901,2009-07-16,토마토,토마토,3980.0,저농약,1,kg,2980,4980,2009
8902,2009-07-16,무,봄,1883.0,유기농,1,개,1280,2480,2009
8903,2009-07-16,무,봄,1880.0,무농약,1,개,1300,2380,2009
8904,2009-07-16,당근,무세척,5132.0,유기농,1,kg,4200,7000,2009
8905,2009-07-16,당근,무세척,4783.0,무농약,1,kg,3480,6800,2009
8906,2009-07-16,풋고추,풋고추,1249.0,유기농,100,g,1050,980,2009
8907,2009-07-16,풋고추,풋고추,1234.0,무농약,100,g,1050,1466,2009
8908,2009-07-16,풋고추,꽈리고추,1452.0,유기농,100,g,1190,1650,2009
8909,2009-07-16,풋고추,꽈리고추,1478.0,무농약,100,g,1320,1950,2009
8910,2009-07-16,양파,양파,3007.0,유기농,1,kg,2280,4500,2009
8911,2009-07-16,양파,양파,2092.0,무농약,1,kg,1410,950,2009
8912,2009-07-16,파,대파,6484.0,유기농,1,kg,2760,9900,2009
